0.014916,0.01119,0.015384,0.012667
0.01485,0.01061,0.017381,0.013551
0.014851,0.011237,0.014951,0.017916
0.016099,0.014158,0.017788,0.017182
0.016709,0.012605,0.015694,0.014405
0.015032,0.010714,0.01559,0.017014
0.014848,0.010559,0.015155,0.013677
0.014952,0.011303,0.016035,0.014253
0.015081,0.011166,0.015425,0.014
0.014608,0.010628,0.016046,0.014051
0.015489,0.010943,0.016162,0.013204
0.01576,0.011746,0.017308,0.014289
0.015597,0.011545,0.017987,0.014304
0.014645,0.010783,0.017316,0.013777
0.014412,0.010797,0.016441,0.01474
0.014347,0.011655,0.016162,0.013044
0.015351,0.010373,0.014472,0.012832
0.015062,0.01042,0.015667,0.013229
0.014988,0.010717,0.015102,0.013746
0.015505,0.011926,0.016982,0.015453
0.015077,0.010775,0.015894,0.01478
0.014651,0.010616,0.015892,0.013582
0.015591,0.011327,0.018235,0.015456
0.015003,0.01034,0.015869,0.013407
0.014742,0.010411,0.015224,0.013757
0.015749,0.012728,0.015783,0.014049
0.015115,0.012093,0.018211,0.017173
0.015978,0.011245,0.01496,0.013156
0.015262,0.01156,0.018844,0.015041
0.015335,0.010774,0.015931,0.013483
0.01604,0.010936,0.015657,0.012615
0.017376,0.012483,0.016296,0.013771
0.017887,0.01475,0.020268,0.013756
0.02211,0.010942,0.017517,0.015504
0.015725,0.011641,0.02019,0.014097
0.015347,0.010774,0.016372,0.013478
0.014932,0.010429,0.015906,0.013465
0.018023,0.01082,0.015978,0.014093
0.014889,0.010513,0.015723,0.013468
0.016606,0.010521,0.016204,0.013547
0.015355,0.010669,0.015542,0.013668
0.014969,0.010653,0.01861,0.013526
0.015104,0.010249,0.015768,0.013528
0.014756,0.010326,0.016087,0.013505
0.014886,0.01056,0.015849,0.013455
0.015073,0.010459,0.01636,0.013785
0.014443,0.010522,0.015503,0.016285
0.015251,0.010645,0.01588,0.013784
0.014983,0.010426,0.015815,0.013296
0.01677,0.010554,0.015607,0.014136
0.014829,0.010525,0.015935,0.013982
0.015128,0.010518,0.016056,0.013467
0.014744,0.010774,0.015839,0.013759
0.015514,0.010638,0.015479,0.014163
0.014669,0.010904,0.02224,0.03029
0.014378,0.013338,0.015302,0.013413
0.014016,0.010819,0.016455,0.013616
0.014904,0.010257,0.015769,0.013527
0.015876,0.011218,0.015568,0.013668
0.015257,0.012246,0.015904,0.013312
